,X,meanY,stdY,meanYmean,meanYstd,X.1,D,order,class,classInt,newY,UD
5078,5078,152.571428571,11.4870527531,123.764770277,46.3653806652,95,2,13.0,R,1,153.083415102,120
5079,5079,155.333333333,4.13118223595,123.764770277,46.3653806652,96,2,14.0,R,1,152.026438452,120
5080,5080,156.166666667,2.78687399548,123.764770277,46.3653806652,97,2,15.0,R,1,155.971474281,120
5081,5081,165.75,2.21735578261,123.764770277,46.3653806652,98,2,16.0,R,1,164.105662525,120
5082,5082,175.0,4.24264068712,123.764770277,46.3653806652,99,2,17.0,R,1,178.375711508,120
5083,5083,169.272727273,3.84943915632,123.764770277,46.3653806652,100,2,18.0,R,1,174.273838306,120
5084,5084,170.8,3.11448230048,123.764770277,46.3653806652,101,2,19.0,R,1,169.302753765,120
5085,5085,169.0,8.04155872121,123.764770277,46.3653806652,102,2,20.0,R,1,180.919845236,120
5086,5086,176.0,8.04155872121,123.764770277,46.3653806652,103,2,21.0,R,1,163.842696123,120
5087,5087,190.0,8.27311576399,123.764770277,46.3653806652,104,2,22.0,R,1,187.990718548,120
5088,5088,194.2,6.30079360081,123.764770277,46.3653806652,105,2,23.0,R,1,194.024732732,120
5089,5089,192.9,3.60401011221,123.764770277,46.3653806652,106,2,24.0,R,1,191.298395318,120
5090,5090,198.0,1.58113883008,123.764770277,46.3653806652,107,2,25.0,R,1,197.004598002,120
5091,5091,200.3,3.33499958354,123.764770277,46.3653806652,108,2,26.0,R,1,205.551811788,120
5092,5092,199.625,4.68851179556,123.764770277,46.3653806652,109,2,27.0,R,1,195.49467108,120
5093,5093,201.857142857,2.41029537807,123.764770277,46.3653806652,110,2,28.0,R,1,196.325242494,120
5094,5094,205.0,5.7008771255,123.764770277,46.3653806652,111,2,29.0,R,1,202.842412957,120
5095,5095,207.0,12.7279220614,123.764770277,46.3653806652,112,2,30.0,R,1,187.418707247,120
5096,5096,205.25,20.5649377988,123.764770277,46.3653806652,113,2,31.0,R,1,204.957861041,120
5097,5097,209.5,3.10912635103,123.764770277,46.3653806652,114,2,32.0,R,1,207.850798243,120
5098,5098,212.0,3.10912635103,123.764770277,46.3653806652,115,2,33.0,R,1,211.068279041,120
5099,5099,199.75,7.54431353184,123.764770277,46.3653806652,116,2,34.0,R,1,190.668167873,120
5100,5100,198.666666667,5.88784057755,123.764770277,46.3653806652,117,2,35.0,R,1,202.45526598,120
5101,5101,191.666666667,6.50640709865,123.764770277,46.3653806652,118,2,36.0,R,1,199.927086707,120
5102,5102,177.0,12.7279220614,123.764770277,46.3653806652,119,2,37.0,R,1,167.777947799,120
5103,5103,166.384615385,8.87448084433,123.764770277,46.3653806652,120,2,38.0,R,1,175.679956065,120
5104,5104,159.5,5.80229839518,123.764770277,46.3653806652,121,2,39.0,R,1,159.775672462,120
5105,5105,156.9,10.836666154,123.764770277,46.3653806652,122,2,40.0,R,1,139.540401052,120
5106,5106,154.6,10.3702872257,123.764770277,46.3653806652,123,2,41.0,R,1,157.765519116,120
5107,5107,139.333333333,13.0332907075,123.764770277,46.3653806652,124,2,42.0,R,1,132.216499698,120
5108,5108,138.833333333,9.90790929847,123.764770277,46.3653806652,125,2,43.0,R,1,144.554749213,120
5109,5109,119.5,2.12132034356,123.764770277,46.3653806652,126,2,44.0,R,1,120.215530136,120
5110,5110,119.666666667,1.52752523165,123.764770277,46.3653806652,127,2,45.0,R,1,120.387977985,120
5111,5111,118.666666667,2.08166599947,123.764770277,46.3653806652,128,2,46.0,R,1,120.576913722,120
5112,5112,117.6,2.07364413533,123.764770277,46.3653806652,129,2,47.0,R,1,118.271150961,120
5113,5113,114.636363636,4.92489040026,123.764770277,46.3653806652,130,2,48.0,R,1,118.140369188,120
5114,5114,115.333333333,3.39116499156,123.764770277,46.3653806652,131,3,1.0,R,1,113.70744953,121
5115,5115,112.0,1.58113883008,123.764770277,46.3653806652,132,3,2.0,R,1,110.25111297,121
5116,5116,113.666666667,2.08166599947,123.764770277,46.3653806652,133,3,3.0,R,1,112.017207146,121
5117,5117,117.5,0.707106781187,123.764770277,46.3653806652,134,3,4.0,R,1,117.652110169,121
5118,5118,129.333333333,15.8706895842,123.764770277,46.3653806652,135,3,5.0,R,1,146.163188368,121
5119,5119,135.25,15.903353944,123.764770277,46.3653806652,136,3,6.0,R,1,151.755267804,121
5120,5120,158.142857143,4.87950036474,123.764770277,46.3653806652,138,3,7.0,R,1,153.907806265,121
5121,5121,159.0,5.94978991226,123.764770277,46.3653806652,139,3,8.0,R,1,163.074950391,121
5122,5122,168.75,5.80024630019,123.764770277,46.3653806652,140,3,9.0,R,1,160.734554113,121
5123,5123,168.444444444,5.50252467307,123.764770277,46.3653806652,141,3,10.0,R,1,174.08229226,121
5124,5124,169.222222222,15.8254366273,123.764770277,46.3653806652,142,3,11.0,R,1,159.644625473,121
5125,5125,173.833333333,3.76386326355,123.764770277,46.3653806652,143,3,12.0,R,1,170.647275445,121
5126,5126,171.0,6.72309452559,123.764770277,46.3653806652,144,3,13.0,R,1,167.56219865,121
5127,5127,165.833333333,3.65604522219,123.764770277,46.3653806652,145,3,14.0,R,1,168.404103973,121
5128,5128,169.5,2.44948974278,123.764770277,46.3653806652,146,3,15.0,R,1,171.144488521,121
5129,5129,168.5,3.10912635103,123.764770277,46.3653806652,147,3,16.0,R,1,170.249370662,121
5130,5130,166.5,0.707106781187,123.764770277,46.3653806652,148,3,17.0,R,1,165.54674221,121
5131,5131,174.3,6.60050503118,123.764770277,46.3653806652,149,3,18.0,R,1,178.380846712,121
5132,5132,182.25,2.21735578261,123.764770277,46.3653806652,150,3,19.0,R,1,179.435277051,121
5133,5133,179.571428571,2.99205296617,123.764770277,46.3653806652,151,3,20.0,R,1,183.193233438,121
5134,5134,188.5,5.08920426,123.764770277,46.3653806652,152,3,21.0,R,1,179.544784891,121
5135,5135,183.8,1.92353840617,123.764770277,46.3653806652,153,3,22.0,R,1,183.318401798,121
5136,5136,191.0,2.64575131106,123.764770277,46.3653806652,154,3,23.0,R,1,187.80731843,121
5137,5137,191.222222222,3.56292638774,123.764770277,46.3653806652,155,3,24.0,R,1,188.291079923,121
5138,5138,191.5,0.707106781187,123.764770277,46.3653806652,156,3,25.0,R,1,191.324904031,121
5139,5139,195.5,3.53553390593,123.764770277,46.3653806652,157,3,26.0,R,1,194.291900017,121
5140,5140,196.0,3.94405318873,123.764770277,46.3653806652,158,3,27.0,R,1,194.29226379,121
5141,5141,194.0,2.82842712475,123.764770277,46.3653806652,159,3,28.0,R,1,193.707367299,121
5142,5142,187.705882353,8.85130432396,123.764770277,46.3653806652,160,3,29.0,R,1,186.01584815,121
5143,5143,170.454545455,10.893701266,123.764770277,46.3653806652,161,3,30.0,R,1,155.156796455,121
5144,5144,156.833333333,14.358505029,123.764770277,46.3653806652,162,3,31.0,R,1,146.052165637,121
5145,5145,148.5,1.29099444874,123.764770277,46.3653806652,163,3,32.0,R,1,149.797608177,121
5146,5146,143.0,1.29099444874,123.764770277,46.3653806652,164,3,33.0,R,1,142.143555571,121
5147,5147,137.0,1.0,123.764770277,46.3653806652,165,3,34.0,R,1,136.38645552,121
5148,5148,134.0,1.0,123.764770277,46.3653806652,166,3,35.0,R,1,135.797213759,121
5149,5149,105.0,1.0,123.764770277,46.3653806652,167,3,36.0,R,1,104.867009654,121
5150,5150,109.181818182,7.49424021257,123.764770277,46.3653806652,168,3,37.0,R,1,124.594364659,121
5151,5151,103.125,7.27888335235,123.764770277,46.3653806652,169,4,1.0,R,1,90.5695652917,122
5152,5152,97.5555555556,3.90867979985,123.764770277,46.3653806652,170,4,2.0,R,1,97.2549842219,122
5153,5153,100.5,6.65415492589,123.764770277,46.3653806652,171,4,3.0,R,1,107.152575218,122
5154,5154,98.25,5.12347538298,123.764770277,46.3653806652,172,4,4.0,R,1,90.8581337992,122
5155,5155,100.75,4.03112887415,123.764770277,46.3653806652,173,4,5.0,R,1,103.289390515,122
5156,5156,102.1,3.84274207652,123.764770277,46.3653806652,174,4,6.0,R,1,100.900740645,122
5157,5157,102.083333333,4.46111142559,123.764770277,46.3653806652,175,4,7.0,R,1,98.3483805998,122
5158,5158,96.6666666667,1.52752523165,123.764770277,46.3653806652,176,4,8.0,R,1,96.483951211,122
5159,5159,101.0,3.74165738677,123.764770277,46.3653806652,177,4,9.0,R,1,95.7841949871,122
5160,5160,102.0,15.5563491861,123.764770277,46.3653806652,178,4,10.0,R,1,91.5048447894,122
5161,5161,118.666666667,17.9536440127,123.764770277,46.3653806652,179,4,11.0,R,1,108.196584685,122
5162,5162,124.444444444,7.92035517788,123.764770277,46.3653806652,180,4,12.0,R,1,128.338826669,122
5163,5163,135.8,4.76445169983,123.764770277,46.3653806652,181,4,13.0,R,1,134.485670174,122
5164,5164,137.875,6.19763779885,123.764770277,46.3653806652,182,4,14.0,R,1,136.761915462,122
5165,5165,141.0,1.58113883008,123.764770277,46.3653806652,183,4,15.0,R,1,142.789189749,122
5166,5166,148.0,7.74596669241,123.764770277,46.3653806652,184,4,16.0,R,1,150.49238061,122
5167,5167,145.733333333,8.15446123881,123.764770277,46.3653806652,185,4,17.0,R,1,153.840839254,122
5168,5168,163.5,7.77817459305,123.764770277,46.3653806652,186,4,18.0,R,1,159.637349241,122
5169,5169,175.25,4.99165971062,123.764770277,46.3653806652,187,4,19.0,R,1,170.452857622,122
5170,5170,179.0,5.21536192416,123.764770277,46.3653806652,188,4,20.0,R,1,178.000546574,122
5171,5171,181.333333333,3.32665998663,123.764770277,46.3653806652,189,4,21.0,R,1,181.944807657,122
5172,5172,174.6,4.50555213043,123.764770277,46.3653806652,190,4,22.0,R,1,171.440690283,122
5173,5173,181.2,3.76828873628,123.764770277,46.3653806652,191,4,23.0,R,1,181.225413877,122
5174,5174,173.666666667,5.50757054729,123.764770277,46.3653806652,192,4,24.0,R,1,161.376919913,122
5175,5175,188.0,1.41421356237,123.764770277,46.3653806652,193,4,25.0,R,1,188.092656333,122
5176,5176,188.0,4.08248290464,123.764770277,46.3653806652,194,4,26.0,R,1,185.650504871,122
5177,5177,205.5,0.707106781187,123.764770277,46.3653806652,195,4,27.0,R,1,204.393520906,122
5178,5178,199.0,9.22857879994,123.764770277,46.3653806652,196,4,28.0,R,1,209.061318542,122
5179,5179,199.0,9.22857879994,123.764770277,46.3653806652,197,4,29.0,R,1,192.881774062,122
5180,5180,203.75,2.81577190635,123.764770277,46.3653806652,198,4,30.0,R,1,203.190597712,122
5181,5181,194.0,5.65685424949,123.764770277,46.3653806652,199,4,31.0,R,1,197.054804159,122
5182,5182,193.75,8.27647267862,123.764770277,46.3653806652,200,4,32.0,R,1,174.975311268,122
5183,5183,199.0,3.53553390593,123.764770277,46.3653806652,201,4,33.0,R,1,203.043013386,122
5184,5184,197.2,2.7748873851,123.764770277,46.3653806652,202,4,34.0,R,1,195.176812518,122
5185,5185,200.25,4.09267638594,123.764770277,46.3653806652,203,4,35.0,R,1,196.687081307,122
5186,5186,196.0,5.24404424085,123.764770277,46.3653806652,204,4,36.0,R,1,201.588119802,122
5187,5187,197.4,6.87749954562,123.764770277,46.3653806652,205,4,37.0,R,1,201.260593992,122
5188,5188,197.6,4.19523539268,123.764770277,46.3653806652,206,4,38.0,R,1,197.676339029,122
5189,5189,197.6,8.61725843045,123.764770277,46.3653806652,207,4,39.0,R,1,190.904837542,122
5190,5190,182.5,6.2595381764,123.764770277,46.3653806652,208,4,40.0,R,1,183.946929226,122
5191,5191,177.166666667,6.79460570355,123.764770277,46.3653806652,209,4,41.0,R,1,187.117204471,122
5192,5192,164.5,2.88675134595,123.764770277,46.3653806652,210,4,42.0,R,1,161.994323415,122
5193,5193,169.0,4.54606056566,123.764770277,46.3653806652,211,4,43.0,R,1,169.565021275,122
5194,5194,163.375,6.36816860868,123.764770277,46.3653806652,212,4,44.0,R,1,171.2727545,122
5195,5195,119.256410256,23.9041044138,123.764770277,46.3653806652,213,4,45.0,R,1,104.812096911,122
5196,5196,77.0,1.58113883008,123.764770277,46.3653806652,214,4,46.0,R,1,77.8545158284,122
5197,5197,99.7142857143,35.4340433562,123.764770277,46.3653806652,215,4,47.0,R,1,52.1089521106,122
5198,5198,77.0,7.07106781187,123.764770277,46.3653806652,216,4,48.0,R,1,82.2534264124,122
5199,5199,77.6,3.20936130718,123.764770277,46.3653806652,217,4,49.0,R,1,74.4029517084,122
5200,5200,73.5,1.29099444874,123.764770277,46.3653806652,218,4,50.0,R,1,74.6073247686,122
5201,5201,72.8,1.92353840617,123.764770277,46.3653806652,219,4,51.0,R,1,72.6374612352,122
5202,5202,70.5,0.707106781187,123.764770277,46.3653806652,220,4,52.0,R,1,69.6372837729,122
5203,5203,103.5,3.60555127546,123.764770277,46.3653806652,43,1,1.0,R,1,105.538751181,123
5204,5204,102.2,2.58843582111,123.764770277,46.3653806652,44,1,2.0,R,1,98.7060869811,123
5205,5205,121.947368421,12.3714441994,123.764770277,46.3653806652,45,1,3.0,R,1,133.439401917,123
5206,5206,128.0,25.1197133742,123.764770277,46.3653806652,46,1,4.0,R,1,148.007219605,123
5207,5207,142.0,25.1197133742,123.764770277,46.3653806652,47,1,5.0,R,1,150.443307982,123
5208,5208,151.2,3.11448230048,123.764770277,46.3653806652,48,1,6.0,R,1,156.079888882,123
5209,5209,150.833333333,3.0605010483,123.764770277,46.3653806652,49,1,7.0,R,1,152.182340293,123
5210,5210,162.571428571,5.89281551767,123.764770277,46.3653806652,50,1,8.0,R,1,159.531172103,123
5211,5211,165.333333333,7.23417813807,123.764770277,46.3653806652,51,1,9.0,R,1,150.043748678,123
5212,5212,167.2,11.6490342947,123.764770277,46.3653806652,52,1,10.0,R,1,156.912267014,123
5213,5213,174.0,11.6490342947,123.764770277,46.3653806652,53,1,11.0,R,1,169.366484278,123
5214,5214,186.125,6.3793752493,123.764770277,46.3653806652,54,1,12.0,R,1,194.076454614,123
5215,5215,192.0,4.84767985742,123.764770277,46.3653806652,55,1,13.0,R,1,189.148179572,123
5216,5216,185.428571429,3.50509832754,123.764770277,46.3653806652,56,1,14.0,R,1,179.950477339,123
5217,5217,189.2,4.54116969758,123.764770277,46.3653806652,57,1,15.0,R,1,184.072353645,123
5218,5218,194.0,10.0332779622,123.764770277,46.3653806652,58,1,16.0,R,1,192.157185095,123
5219,5219,197.666666667,1.52752523165,123.764770277,46.3653806652,59,1,17.0,R,1,198.048853883,123
5220,5220,199.0,5.65685424949,123.764770277,46.3653806652,60,1,18.0,R,1,199.634931403,123
5221,5221,197.0,1.41421356237,123.764770277,46.3653806652,61,1,19.0,R,1,195.610368147,123
5222,5222,194.4,3.36154726279,123.764770277,46.3653806652,62,1,20.0,R,1,195.350870065,123
5223,5223,194.2,4.77958622105,123.764770277,46.3653806652,63,1,21.0,R,1,198.862648852,123
5224,5224,199.4,4.03732584764,123.764770277,46.3653806652,64,1,22.0,R,1,201.912402941,123
5225,5225,201.0,2.64575131106,123.764770277,46.3653806652,65,1,23.0,R,1,203.86011364,123
5226,5226,203.5,1.29099444874,123.764770277,46.3653806652,66,1,24.0,R,1,203.289021427,123
5227,5227,203.555555556,4.55826477706,123.764770277,46.3653806652,67,1,25.0,R,1,208.184959387,123
5228,5228,203.0,1.0,123.764770277,46.3653806652,68,1,26.0,R,1,203.00267665,123
5229,5229,205.2,6.45755371639,123.764770277,46.3653806652,69,1,27.0,R,1,212.889427835,123
5230,5230,206.666666667,10.115993937,123.764770277,46.3653806652,70,1,28.0,R,1,229.971734055,123
5231,5231,212.166666667,3.18852107828,123.764770277,46.3653806652,71,1,29.0,R,1,211.581623861,123
5232,5232,216.5,0.707106781187,123.764770277,46.3653806652,72,1,30.0,R,1,216.048165556,123
5233,5233,202.6,14.4314471439,123.764770277,46.3653806652,73,1,31.0,R,1,193.43547704,123
5234,5234,201.583333333,19.246998979,123.764770277,46.3653806652,74,1,32.0,R,1,201.494410483,123
5235,5235,178.5,1.87082869339,123.764770277,46.3653806652,75,1,33.0,R,1,181.711504374,123
5236,5236,161.0,15.5563491861,123.764770277,46.3653806652,76,1,34.0,R,1,171.272440945,123
5237,5237,139.0,15.5563491861,123.764770277,46.3653806652,77,1,35.0,R,1,151.591573674,123
5238,5238,149.0,15.5563491861,123.764770277,46.3653806652,78,1,36.0,R,1,175.175885941,123
5239,5239,139.444444444,7.03759744357,123.764770277,46.3653806652,79,1,37.0,R,1,145.928600643,123
5240,5240,132.285714286,3.25137333621,123.764770277,46.3653806652,80,1,38.0,R,1,135.498723123,123
5241,5241,132.666666667,3.21455025366,123.764770277,46.3653806652,81,1,39.0,R,1,131.615392209,123
5242,5242,135.5,0.707106781187,123.764770277,46.3653806652,82,1,40.0,R,1,134.402505973,123
5243,5243,134.5,0.707106781187,123.764770277,46.3653806652,83,2,1.0,R,1,135.546721385,124
5244,5244,130.5,1.87082869339,123.764770277,46.3653806652,84,2,2.0,R,1,125.736521158,124
5245,5245,127.0,6.05530070819,123.764770277,46.3653806652,85,2,3.0,R,1,131.412175065,124
5246,5246,129.333333333,1.52752523165,123.764770277,46.3653806652,86,2,4.0,R,1,129.230007596,124
5247,5247,133.888888889,4.98609176722,123.764770277,46.3653806652,87,2,5.0,R,1,130.923550269,124
5248,5248,128.8,1.92353840617,123.764770277,46.3653806652,88,2,6.0,R,1,126.550191937,124
5249,5249,134.3,7.08754776586,123.764770277,46.3653806652,89,2,7.0,R,1,143.159848122,124
5250,5250,137.3,8.32733117178,123.764770277,46.3653806652,90,2,8.0,R,1,142.125012685,124
5251,5251,133.5,1.29099444874,123.764770277,46.3653806652,91,2,9.0,R,1,133.796377197,124
5252,5252,144.933333333,7.22561580833,123.764770277,46.3653806652,92,2,10.0,R,1,149.66321434,124
5253,5253,150.0,6.14119578863,123.764770277,46.3653806652,93,2,11.0,R,1,153.583447981,124
5254,5254,152.571428571,11.4870527531,123.764770277,46.3653806652,94,2,12.0,R,1,149.692021644,124
5255,5255,152.571428571,11.4870527531,123.764770277,46.3653806652,95,2,13.0,R,1,146.597217189,124
5256,5256,155.333333333,4.13118223595,123.764770277,46.3653806652,96,2,14.0,R,1,158.69037351,124
5257,5257,156.166666667,2.78687399548,123.764770277,46.3653806652,97,2,15.0,R,1,156.229625893,124
5258,5258,165.75,2.21735578261,123.764770277,46.3653806652,98,2,16.0,R,1,164.342672551,124
5259,5259,175.0,4.24264068712,123.764770277,46.3653806652,99,2,17.0,R,1,173.476988716,124
5260,5260,169.272727273,3.84943915632,123.764770277,46.3653806652,100,2,18.0,R,1,172.02247186,124
5261,5261,170.8,3.11448230048,123.764770277,46.3653806652,101,2,19.0,R,1,171.844231294,124
5262,5262,169.0,8.04155872121,123.764770277,46.3653806652,102,2,20.0,R,1,174.052087763,124
5263,5263,176.0,8.04155872121,123.764770277,46.3653806652,103,2,21.0,R,1,176.205943703,124
5264,5264,190.0,8.27311576399,123.764770277,46.3653806652,104,2,22.0,R,1,176.730895628,124
5265,5265,194.2,6.30079360081,123.764770277,46.3653806652,105,2,23.0,R,1,191.88971969,124
5266,5266,192.9,3.60401011221,123.764770277,46.3653806652,106,2,24.0,R,1,194.869354277,124
5267,5267,198.0,1.58113883008,123.764770277,46.3653806652,107,2,25.0,R,1,199.707603316,124
5268,5268,200.3,3.33499958354,123.764770277,46.3653806652,108,2,26.0,R,1,201.491226611,124
5269,5269,199.625,4.68851179556,123.764770277,46.3653806652,109,2,27.0,R,1,206.942444012,124
5270,5270,201.857142857,2.41029537807,123.764770277,46.3653806652,110,2,28.0,R,1,199.751860599,124
5271,5271,205.0,5.7008771255,123.764770277,46.3653806652,111,2,29.0,R,1,206.277480662,124
5272,5272,207.0,12.7279220614,123.764770277,46.3653806652,112,2,30.0,R,1,212.297068761,124
5273,5273,205.25,20.5649377988,123.764770277,46.3653806652,113,2,31.0,R,1,209.587802213,124
5274,5274,209.5,3.10912635103,123.764770277,46.3653806652,114,2,32.0,R,1,213.797801081,124
5275,5275,212.0,3.10912635103,123.764770277,46.3653806652,115,2,33.0,R,1,211.108474905,124
5276,5276,199.75,7.54431353184,123.764770277,46.3653806652,116,2,34.0,R,1,193.078706926,124
5277,5277,198.666666667,5.88784057755,123.764770277,46.3653806652,117,2,35.0,R,1,196.201624157,124
5278,5278,191.666666667,6.50640709865,123.764770277,46.3653806652,118,2,36.0,R,1,189.945821263,124
5279,5279,177.0,12.7279220614,123.764770277,46.3653806652,119,2,37.0,R,1,177.159363427,124
5280,5280,166.384615385,8.87448084433,123.764770277,46.3653806652,120,2,38.0,R,1,173.510467185,124
5281,5281,159.5,5.80229839518,123.764770277,46.3653806652,121,2,39.0,R,1,165.151591676,124
5282,5282,156.9,10.836666154,123.764770277,46.3653806652,122,2,40.0,R,1,166.879955019,124
5283,5283,154.6,10.3702872257,123.764770277,46.3653806652,123,2,41.0,R,1,152.660933343,124
5284,5284,139.333333333,13.0332907075,123.764770277,46.3653806652,124,2,42.0,R,1,150.894170533,124
